"","Link","ID","Title","Area","Number_of_Rooms","Price","Condition","Year_of_Construction","Comfort_level","Floor","Floors_of_Building","Elevator","Inner_height","Heating","Bathroom_and_Toilet","Orientation","View","Garden_Connection","Attic","Parking","Description","Overhead","Balcony"
"171","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31831813","31831813","8. kerület, Teleki László tér",30," 1 ",NA,"felújított",NA,"összkomfortos","2","3","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","udvari","nincs megadva","nincs megadva","nincs megadva"," Tulajdonostól, azonnal beköltözhetõ II. emeleti szép kis napos, galériázható garzonom eladó. Ami saját célra teljeskörûen felújjításra került.Minõségi anyagokkal, igényes kivitelezéssel víz, villany, külsõ-belsõ nyílászárók, fürdõ és padlózat, szóval minden. A ház nagyon csendes, belsõ udvarra néz, D-Ny-i fekvéssel, zárható kõrfolyosón, megbízható lakókkal.Közös költsége 6.700 Ft. Fûtése gázkonvektor. A lakás igény szerint bútorozott, vagy üresen is megvásárolható.(Ugyan ebben a házban a földszinten is hirdetek egy 26nm-es felújított garzon lakást.)Tulajdonos: Sziráki ZsuzsannaÁr:22,5M ",NA,NA
"172","https://ingatlan.com/ix-ker/elado+lakas/tegla-epitesu-lakas/31826042","31826042","9. kerület, Gyáli út 21-23",31," 1 ",NA,"felújított","1950 elõtt","összkomfortos","félemelet","4","nincs","3 m-nél alacsonyabb","gáz (cirko)","egy helyiségben","délkelet","udvari","nem","nem tetõtéri","udvari beálló - benne van az árban"," Eladó a Gyáli úton a képeken látható 31 négyzetméteres, jó állapotú, felújított garzonlakás. A lakásban egy elõszoba-konyha, fürdõszoba, illetve egy nagy szoba található. Tájolásának köszönhetõen a konyhába délelõtt, a szobába a délutáni órákban süt be a nap. A lakásban az elmúlt években a következõ felújítások történtek meg:- a fürdõszoba és a konyha új burkolatokat kapott- víz és villany vezetékek komplett cseréje, új biztosítéktábla- mindenhova háromrétegû mûanyag ablakokat szereltek be- a bejárati ajtó acélbetétes biztonsági mûanyag- fûtéskorszerûsítés: modern gázkazán gondoskodik a lakás melegérõl- a melegvíz ellátás villanybojlerrõl történik- nagy, tükrös beépített szekrény- festésAz árban benne van a konyhabútor, gépekkel együtt (mindegyik az elmúlt 5 évben lett vásárolva, a hûtõgép nincs bent az árban), illetve a szobában található beépített szekrény. A lakáshoz tartozik egy tároló (közös használatban a szomszéddal). A ház elõtt található elõkert szintén közös használatú, ahol akár grillezés, konyhakert létesítése is lehetséges. Ingyenes parkolás a ház elõtt az udvarban, illetve kint az utcán is.Ingatlanközvetítõk kérem, ne keressenek! ","15 000 Ft/hó",NA
"173","https://ingatlan.com/viii-ker/elado+lakas/panel-lakas/31825891","31825891","8. kerület, Tömõ utca",30," 1 + 1 fél ",NA,"jó állapotú","1950-1980 között","összkomfortos","9","nincs megadva","van","nincs megadva","távfûtés egyedi méréssel","nincs megadva","nincs megadva","utcai","nincs megadva","nem tetõtéri","nincs megadva"," HÁLÓFÜLKÉS! RENDEZETT TÁRSASHÁZ! VILÁGOS! Eladó a Corvin-sétány végén, 16 emeletes panel ház 9. emeletén egy 30 nm-es, 1+1 szobás, jó állapotú lakás, bútorokkal, gépekkel együtt. Az ingatlan rendkívül világos, csendes. A nappaliból leválasztásra került egy hálószoba, így praktikusabb az elosztás. A fürdõszobában kád helyett zuhanyzó lett kialakítva. A ház rendezett, tiszta, kamerával ellátott. A liftek nemrég kerültek felújításra (3db). A környék Budapest egyik leggyorsabban és legnagyobb ütemben fejlõdõ területe: a Corvin-sétány folyamatos bõvülésével szépülnek a terek, nyílnak az újabbnál újabb üzletek, kellemes hangulatú séták helyszíneként is szolgál. A Corvin Pláza, Nokia székház és az egyetemek közelsége miatt befektetésnek is ideális választás. Közelben 3-as metró, 4-6 villamos. Az OTP Ingatlanpont teljes körû ügyintézéssel áll az eladók és a vevõk rendelkezésére! A kínálatunkból választott ingatlan finanszírozásához KEDVEZMÉNYES hitelkonstrukciót kínálunk. Az adásvételi szerzõdés megkötéséhez igény szerint megbízható ügyvédi közremûködést biztosítunk.Amennyiben kérdése van, vagy megszeretné tekinteni az ingatlant, forduljon hozzám bizalommal, AKÁR HÉTVÉGÉN IS! ",NA,"nincs megadva"
"174","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31825397","31825397","13. kerület, Angyalföld – Lõportárdûlõ",39," 1 ",NA,"felújított","1950 elõtt","összkomfortos","3","3","nincs","3 m vagy magasabb","gáz (konvektor)","külön helyiségben","nincs megadva","utcai","nincs megadva","nincs megadva","utca, közterület"," Álló Galériázott Garzonlakás központi helyen, a XIII. kerület-benFELÚJÍTOTT ide csak költözni kell.Eladó a 3. emeleti, 39nm-es garzonlakásA lakás szépen fel lett újítva, kifestve.Fürdõszoba konyha és a szoba is.Minden egyedi mérésû így nagyon olcsó a lakás fenntartása,- 39 nm- 1 szoba- álló galéria- zuhanyzó- központi- közös költség 9000 Ft.Víz Gáz Villany vezetékek fel lettek újítva az évek során mind a házban mind a lakásban.LOKÁCIÓ- központi elhelyezkedésû, ezért kitûnõ a közlekedés:- 2 perces sétával elérhetõ: 14-es villamos, 105-ös busz, 79-es és 75-ös trolibuszok, valamint 914;914A éjszakai járatok- pár perces sétára található az M3-as metró Lehel téri, illetve Dózsa György úti megállója- Bevásárlási lehetõségek: Aldi, Lidl, Spar a közelben, Lehel tér vásárcsarnok szintén pár perc alatt megközelíthetõ, ezen kívül néhány éjjel-nappali is található a környéken- A Westend bevásárlóközpont számos egyéb vásárlási és kikapcsolódási lehetõséget biztosítAmennyiben az ingatlan felkeltette az érdeklõdését, keressen bizalommal! ",NA,NA
"175","https://ingatlan.com/vii-ker/elado+lakas/tegla-epitesu-lakas/31818999","31818999","7. kerület, Garay utca 23.",30," 1 + 1 fél ",NA,"felújítandó","1950 elõtt","összkomfortos","2","3","nincs","3 m vagy magasabb","gáz (konvektor)","külön helyiségben","délkelet","udvari","nem","nem tetõtéri","utca, közterület - fizetõs övezet"," Belvárosban, Keleti közelében eladó teljesen felújítandó II. emeleti ingatlan.A társasház rendezett, a lakás befelé néz, így csendes.Nagyon jó adottságokkal rendelkezik, két önálló szoba, és mellékhelység alakítható ki.Parkolni az itt élõknek éves parkoló matricával lehet, tömegközlekedés néhány percen belül elérhetõ.Gyors vásárlást, és birtokbaadást követõen lehet varázsolni,újjáépíteni.Kiváló lakni, befektetésként is jó választás, nagyon gyorsan , és jó áron lehet kiadni.Az elegáns Aréna pláza a közelben, illetve a megújuló, Városliget is:) ","20 000 Ft/hó",NA
"176","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31812537","31812537","13. kerület, Angyalföld",30," 1 ",NA,"nincs megadva",NA,"nincs megadva","3","nincs megadva","nincs","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva"," LAKÁSA lakás a 3 emeletes társasház 3. emeletén helyezkedik el, papíron 30, a valóságban 31 nm-es. Az utolsó lakás a folyosón, így a bejárati ajtó elõtt nem jár senki. Az ablak délre, míg a bejárati ajtó észak felé néz. A lakás belmagassága 3m.A beépített galéria az alatta lévõ asztallal, illetve a konyhabútor a vételár részét képezi.A ház rendelkezik felújítási alappal, 2020-ban pedig a lépcsõház tisztasági festésen esett át. A társasház pincéje osztatlan közös tulajdon, jelenleg nem igazán használható tárolásra, de tervben van a felújítása és a tulajdonosi hányad szerinti egyéni tárolók kialakítása.MÛSZAKI HÁTTÉRA lakás 2008-ban esett át egy teljes körû felújításon, amely a következõket érintette:- A teljes elektromos hálózat cseréje - kezdve a kapcsoló táblától az utolsó konnektorig. A szobában az összes aljzat egy kapcsolóval lekapcsolható.- A teljes vízhálózat, csaptelep cserélve lett.- A fürdõszoba és wc burkolata ekkor készült.- A bejárati ajtó és a szoba ablak ekkor került beszerelésre.A lakás parkettájának csiszolása friss.A meleg vizet villanybojler, a fûtést gázkonvektor biztosítja.KÖRNYÉKA környék az utóbbi években jelentõs változásokon esett át, a társasház közvetlen környezetében újépítésû ingatlanok épültek, épülnek, a pár perc sétára található Béke tér pedig valódi kerület központtá alakult át üzletekkel, bankfiókokkal, éttermekkel, gyógyszertárakkal stb.KÖZLEKEDÉSA lakástól pár perc sétával elérhetõaz M3-as metró,az 1-es és a 14-es villamos,a 105-ös, 20-as és 30-as nappali busza 914-es és 950-es éjszakai buszA környék közlekedése kiváló, minden irányba bicikliút hálózat vezet. A bicikliket nyugodtan lehet a folyosón a lakás elõtt lekötve tárolni.REZSIA közös költség 9500 Ft, amely tartalmazza a vízdíjat is.Áram és gáz költségek fogyasztás alapján fizetendõek. (Tapasztalatok alapján az áram 3-7000 Ft, a gáz pedig 1000-12000 Ft között mozog)JOGI HÁTTÉRA lakás ingatlan per-, teher- és igénymentes,1/1 tulajdonos ",NA,NA
"177","https://ingatlan.com/vii-ker/elado+lakas/tegla-epitesu-lakas/31812011","31812011","7. kerület, Külsõ-Erzsébetváros",41," 1 ",NA,"jó állapotú","1950 elõtt","nincs megadva","2","nincs megadva","van","3 m vagy magasabb","cserépkályha","nincs megadva","délnyugat","utcai","nincs megadva","nem tetõtéri","nincs megadva"," Erzsébetvárosban, a Verseny utcában eladó ez a világos, 41m2-es , 2.emeleti lakás, liftes, rendezett házban.Az épület mellett mindkét oldalon új társasház épül. A leendõ tulajdonos már élvezheti a megújult környezet elõnyeit ebben a jól alakítható lakásban.Jelenleg az ingatlan helyiségei: nappalival egybenyitott hall, ablakos konyha , fürdõszoba, nagy kamra, elõszoba ,de a képek között található átalakítási javaslat szerint könnyedén kialakítható amerikai konyhás nappali + háló elrendezés.Az 5 éve történt felújítás során kicserélték az összes villanyvezetéket, bélelték a kéményt, új villanybojler és mûanyag ablakok kerültek a lakásba.A falakat újra vakolták, festették, az ajtókat mázolták.A fûtésrõl egy kiválóan mûködõ héra égõs cserépkályha gondoskodik, amit ki lehet váltani cirkó fûtéssel, hisz a kéményt bélelték, vagy elektromos fûtõpanelekkel.Közös költség: 9840,- Ft.Vízóra van a lakásban, így minden egyedi mérés alapján kerül elszámolásra.Ha egy mûszakilag teljesen rendben lévõ, azonnal költözhetõ lakást szeretne Erzsébetvárosban, hívjon!Az ingatlan fekvésébõl adódóan könnyedén kiadható. ",NA,NA
"178","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31811908","31811908","13. kerület, Angyalföld",30," 1 ",NA,"nincs megadva",NA,"nincs megadva","1","nincs megadva","nincs","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva"," Eladó egy 33nm-es, 1. emeleti, tehermentes garzonlakás a 13. kerületben, egy félkörfolyosós épületben, Lõportárdûlõn. A lakás 1 szobából, elõszobából, konyhából és fürdõbõl áll. A belmagasságból fakadóan a szoba galériázhatóA környék gyors tempóban újul, szépül, így hosszú távra is jó befektetésként szolgál.Sok új irodaház épült a közelben, így adott esetben a munkahelyre sem kellene messzire menni, de ha mégis, akkor a lakás elhelyezkedésébõl fakadóan számos BKV járat elérhetõ: 14-es villamos, 75-ös, 79-es troli, 115-ös busz megállója 1 percre található, az M3 metró megálló pedig 5 percre gyalog (Dózsa György út, Lehel tér).A a Lehel piac 10 percen belül, a Hõsök tere, a Városliget és a Westend is negyed órán belül gyalogszerrel megközelíthetõ ezen felül sok bolt is karnyújtásnyi távolságon belül elérhetõ. ",NA,NA
"179","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31811403","31811403","8. kerület, Diószegi Sámuel utca",34," 1 ",NA,"felújított","1950 elõtt","összkomfortos","3","3","nincs","3 m vagy magasabb","elektromos","egy helyiségben","nyugat","utcai","nincs megadva","nincs megadva","utca, közterület - fizetõs övezet"," *** Csak az Otp Kínálatában!!!*** Eladó a kedvelt Orczy park szomszédságában egy 3. emeleti, felújított, 34 nm-es, 1 szobás, világos lakás. Az ingatlan egy rendezett társasházban található, jó lakóközösséggel. A lakásban új fürdõszoba került kialakításra, új burkolatok, új villanyhálózat, új mûanyag ablak került beszerelésre. A fûtésrõl elektromos fûtõtest gondoskodik. A lakás dél-nyugati fekvésének köszönhetõen nagyon világos! A lakás ideális saját célra, valamint befektetésnek is, hiszen 5 perc sétára található a Közszolgálati Egyetemt, Semmelweis és az Óbudai Egyetem is. Könnyedén megközelíthetõ a Corvinus is. Kikapcsolódási lehetõségnek 3 perc sétára található a csodás Orczy park, valamint a Ludovika Aréna. A közlekedés kifogástalan: 99,83,9,M3 közvetlen közelben! A 8. kerület még mindig a belváros legolcsóbb, ám leggyorsabban rehabilitálódó kerülete! Az ingatlant megtekintené, további kérdése van, hívjon bizalommal! ",NA,NA
"180","https://ingatlan.com/vi-ker/elado+lakas/tegla-epitesu-lakas/31810960","31810960","6. kerület, Székely Bertalan utca",30," 1 ",NA,"felújítandó",NA,"nincs megadva","3","nincs megadva","nincs","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva"," Felújítandó, átalakítandó, galériázható garzon!Kellemes helyen, a VI. kerületi Székely Bertalan utcában, a Podmaniczky u-hoz közel kínálok megvételre egy 3. emeleti garzont.A lakás teljes felújítást igényel, fürdõ és wc is kialakításra vár, de mûszakilag megoldható.Belmagasság 3,67 m, így a szobában és a fürdõ fölött akár két galériával is bõvíthetõ a belakható terület.Fantázia, szakember és némi készpénz szükségeltetik.Az állapot miatt belsõ képeket nem publikáltam, ezért kérem megértésüket. Köszönöm!Ha Ön kellõképpen erõs idegzetû és vállalkozó szellemû, tekintse meg bátran, és tegyen ajánlatot! További információért szívesen állok telefonon rendelkezésére!(Ha nem sikerült felvennem, késõbb visszahívom!)",NA,NA
"181","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31809892","31809892","8. kerület, Józsefváros – Magdolnanegyed",33," 1 ",NA,"újszerû","2001-2010 között","összkomfortos","3","4","nincs","3 m-nél alacsonyabb","házközponti","egy helyiségben","északkelet","utcai","nem","nem tetõtéri","utca, közterület - fizetõs övezet"," ***Eladó 33 nm-es, 3. emeleti lakás 2003-ban épült házban!*** Eladó egy 3. emeleti, 33 nm-es, 1 szobás, francia erkélyes lakás a 8. kerületben, a Teleki László tér szomszédságában. Az ingatlanban házközponti fûtés van, melynek díját, valamint a víz díját is tartalmazza a közös költség, ami 23 ezer Ft. A villany egyedi mérés alapján kerül elszámolásra. A lakás csendes, világos, 1/1 tulajdonú, tehermentes és azonnal birtokba vehetõ. Közvetlen közelben található a megújult Orczy park rengeteg kikapcsolódási lehetõséggel, a Ludovika Aréna, valamint a Campus tér a Közszolgálati Egyetemmel. Szintén nagyon rövid idõn belül megközelíthetõ a Semmelweis Egyetem, valamint az Óbudai Egyetem Tavaszmezõ utcai intézménye. Kiadásra befektetés szempontjából kiváló választás, de saját célra is rendkívül ideális. A közlekedés kiváló, pár percen belül elérhetõ: 24-es villamos, 37-es villamos, 9-es, 99-es buszok és 83-as troli.  Az OTP Bank Vevõinket szükség és igény esetén kedvezményes hitelkonstrukció lehetõségeivel támogatja az ingatlan megvételéhez. Teljes körû ügyintézéssel állunk az eladók és a vevõk rendelkezésére, az ügyintézés irodánkban kérhetõ. A kínálatunkból választott ingatlan finanszírozásához hitel- lízing megoldásokat kínálunk. Hitelhez kapcsolódó CSOK ügyintézés, amennyiben az ügyfél és az ingatlan a feltételeknek megfelel. Az adásvételi szerzõdés megkötéséhez igény szerint megbízható ügyvédi közremûködést biztosítunk, az adásvételhez kapcsolódó ügyek teljes körû intézésével! Amennyiben felkeltettem érdeklõdését, hívjon bizalommal! Ha az új ingatlana megvásárlásához a jelenlegi ingatlanát el kell adnia, abban is szívesen segítünk.",NA,NA
